system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
2,013_1,ht,-1,-1,-1,1,013_1,zhen_prof2,-1,gg,-1
2,013_1,ht,-1,-1,-1,1,013_1,zhen_prof2,-1,c6,-1
2,013_1,gg,-1,-1,-1,2,013_1,zhen_prof2,-1,c6,-1
3,013_1,ht,-1,-1,-1,1,013_1,zhen_prof1,-1,gg,-1
2,013_1,ht,-1,-1,-1,1,013_1,zhen_prof1,-1,c6,-1
2,013_1,gg,-1,-1,-1,3,013_1,zhen_prof1,-1,c6,-1
2,013_1,ht,-1,-1,-1,1,013_1,zhen_nonprof1,-1,gg,-1
3,013_1,ht,-1,-1,-1,1,013_1,zhen_nonprof1,-1,c6,-1
3,013_1,gg,-1,-1,-1,2,013_1,zhen_nonprof1,-1,c6,-1
1,013_1,ht,-1,-1,-1,3,013_1,zhen_nonprof3,-1,gg,-1
3,013_1,ht,-1,-1,-1,3,013_1,zhen_nonprof3,-1,c6,-1
3,013_1,gg,-1,-1,-1,1,013_1,zhen_nonprof3,-1,c6,-1
2,013_1,ht,-1,-1,-1,2,013_1,zhen_nonprof2,-1,gg,-1
1,013_1,ht,-1,-1,-1,2,013_1,zhen_nonprof2,-1,c6,-1
1,013_1,gg,-1,-1,-1,2,013_1,zhen_nonprof2,-1,c6,-1
1,013_2,ht,-1,-1,-1,2,013_2,zhen_prof2,-1,gg,-1
2,013_2,ht,-1,-1,-1,2,013_2,zhen_prof2,-1,c6,-1
2,013_2,gg,-1,-1,-1,1,013_2,zhen_prof2,-1,c6,-1
1,013_2,ht,-1,-1,-1,3,013_2,zhen_prof1,-1,gg,-1
2,013_2,ht,-1,-1,-1,3,013_2,zhen_prof1,-1,c6,-1
2,013_2,gg,-1,-1,-1,1,013_2,zhen_prof1,-1,c6,-1
1,013_2,ht,-1,-1,-1,1,013_2,zhen_nonprof1,-1,gg,-1
2,013_2,ht,-1,-1,-1,1,013_2,zhen_nonprof1,-1,c6,-1
2,013_2,gg,-1,-1,-1,1,013_2,zhen_nonprof1,-1,c6,-1
1,013_2,ht,-1,-1,-1,3,013_2,zhen_nonprof3,-1,gg,-1
2,013_2,ht,-1,-1,-1,3,013_2,zhen_nonprof3,-1,c6,-1
2,013_2,gg,-1,-1,-1,1,013_2,zhen_nonprof3,-1,c6,-1
1,013_2,ht,-1,-1,-1,1,013_2,zhen_nonprof2,-1,gg,-1
1,013_2,ht,-1,-1,-1,1,013_2,zhen_nonprof2,-1,c6,-1
1,013_2,gg,-1,-1,-1,1,013_2,zhen_nonprof2,-1,c6,-1
